trial_name,breeding_program,location,year,design_type,description,trial_type,plot_width,plot_length,field_size,planting_date,harvest_date,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,range_number,row_number,col_number,seedlot_name,num_seed_per_plot,weight_gram_seed_per_plot,entry_number,is_private,intercrop_accession_name
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_001,LA05011GSBSBSB-11,001,1,,,,1,1,LA05011GSBSBSB-11-CU_2025_Ithaca_SOAP_HR-bulk,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_002,LA05011GSBSBSB-11,002,1,,,,1,2,LA05011GSBSBSB-11-CU_2025_Ithaca_SOAP_HR-bulk,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_003,NC19-3542,003,1,,,,1,3,NC19-3542-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_261,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_004,NC19-3542,004,1,,,,1,4,NC19-3542-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_261,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_005,NF13-4214-4_1,005,1,,,,1,5,NF13-4214-4_1-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_156,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_006,NF13-4214-4_1,006,1,,,,1,6,NF13-4214-4_1-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_156,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_007,NC14-1820,007,1,,,,1,7,NC14-1820-CU_2025_Ithaca_SOAP_HR-bulk,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_008,NC14-1820,008,1,,,,1,8,NC14-1820-CU_2025_Ithaca_SOAP_HR-bulk,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_009,HARRISON,009,1,,,,1,9,HARRISON-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_56,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_010,HARRISON,010,1,,,,1,10,HARRISON-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_56,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_011,TX21CAS2064,011,1,,,,1,11,TX21CAS2064_2026_UWON_Entry_09,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_012,TX21CAS2064,012,1,,,,1,12,TX21CAS2064_2026_UWON_Entry_09,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_013,NF13-4157-4_2,013,1,,,,1,13,NF13-4157-4_2-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_81,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_014,NF13-4157-4_2,014,1,,,,1,14,NF13-4157-4_2-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_81,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_015,FL16507-28,015,1,,,,1,15,FL16507-28_2026_UWON_Entry_16,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_016,FL16507-28,016,1,,,,1,16,FL16507-28_2026_UWON_Entry_16,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_017,FL16504-35,017,1,,,,1,17,FL16504-35_2026_UWON_Entry_15,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_018,FL16504-35,018,1,,,,1,18,FL16504-35_2026_UWON_Entry_15,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_019,Savage,019,1,,,,1,19,Savage_2026_UWON_Entry_03,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_020,Savage,020,1,,,,1,20,Savage_2026_UWON_Entry_03,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_021,NF13-4173-4_5,021,1,,,,2,20,NF13-4173-4_5-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_022,NF13-4173-4_5,022,1,,,,2,19,NF13-4173-4_5-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_023,NC21-6610,023,1,,,,2,18,NC21-6610-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_99,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_024,NC21-6610,024,1,,,,2,17,NC21-6610-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_99,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_025,NF12AS-107-4_2-1,025,1,,,,2,16,NF12AS-107-4_2-1-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_258,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_026,NF12AS-107-4_2-1,026,1,,,,2,15,NF12AS-107-4_2-1-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_258,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_027,NC14-1965,027,1,,,,2,14,NC14-1965-CU_2025_Ithaca_SOAP_HR-bulk,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_028,NC14-1965,028,1,,,,2,13,NC14-1965-CU_2025_Ithaca_SOAP_HR-bulk,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_029,FL17556-1,029,1,,,,2,12,FL17556-1_2026_UWON_Entry_14,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_030,FL17556-1,030,1,,,,2,11,FL17556-1_2026_UWON_Entry_14,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_031,NC21-6492,031,1,,,,2,10,NC21-6492-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_128,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_032,OZARK|POGI,032,1,,,,2,9,OZARK|POGI-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_033,OZARK|POGI,033,1,,,,2,8,OZARK|POGI-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_034,NF13-4214-4_5,034,1,,,,2,7,NF13-4214-4_5-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_169,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_035,NF13-4214-4_5,035,1,,,,2,6,NF13-4214-4_5-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_169,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_036,FL17542-21,036,1,,,,2,5,FL17542-21_2026_UWON_Entry_13,,41,,,BLAZE
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_037,FL17542-21,037,1,,,,2,4,FL17542-21_2026_UWON_Entry_13,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_038,NF12AS-73-4_3,038,1,,,,2,3,NF12AS-73-4_3-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_242,,41,,,NO_PEAS_PLANTED
CU_ARS_2026_WOP,Intercropping Cooperative,"Ithaca, NY - Helfer",2026,p-rep,2026 winter oat pea intercrop trial located in Ithaca,phenotyping_trial,1.3,,0.308,2025-09-30,,CU_ARS_2026_WOP_039,NF12AS-73-4_3,039,1,,,,2,2,NF12AS-73-4_3-Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_242,,41,,,KEYSTONE
